workerid,rt,trial_type,stim_type,trial_num,stim_determiner,stim_prevalence,stim_property,response,stim_category
26,1746,truth_conditions,vague,17,generic,10,long teeth,Disagree,morseths
26,2799,truth_conditions,vague,18,generic,50,big claws,Agree,javs
26,1670,truth_conditions,color,19,generic,90,orange tails,Agree,blins
26,2829,truth_conditions,accidental,20,generic,50,wet fur,Disagree,thups
26,2808,truth_conditions,color,21,generic,50,blue claws,Disagree,daiths
26,10126,truth_conditions,part,22,generic,10,skin,Disagree,zorbs
26,1954,truth_conditions,disease,23,generic,70,torn tails,Agree,frams
26,2285,truth_conditions,accidental,24,generic,30,swollen ears,Disagree,kazzes
27,8813,truth_conditions,accidental,0,generic,90,muddy feathers,Disagree,crullets
27,4336,truth_conditions,disease,1,generic,50,torn feathers,Disagree,elleps
27,5218,truth_conditions,part,2,generic,90,claws,Agree,morseths
27,2317,truth_conditions,vague,3,generic,90,long tails,Agree,krivels
27,3016,truth_conditions,disease,4,generic,90,fungus-covered fur,Agree,cheebas
27,2000,truth_conditions,disease,5,generic,70,rotten teeth,Disagree,mooks
27,2168,truth_conditions,part,6,generic,70,ears,Disagree,moxes
27,2470,truth_conditions,part,7,generic,10,tails,Disagree,zorbs
27,2103,truth_conditions,vague,8,generic,30,long legs,Disagree,ollers
27,1826,truth_conditions,accidental,9,generic,10,dusty skin,Disagree,zoovs
27,1466,truth_conditions,disease,10,generic,30,burned skin,Disagree,frams
27,2001,truth_conditions,color,11,generic,50,pink teeth,Disagree,daiths
27,1484,truth_conditions,color,12,generic,30,silver legs,Disagree,luzaks
27,1348,truth_conditions,vague,13,generic,10,small ears,Disagree,glippets
27,1152,truth_conditions,color,14,generic,10,orange tails,Disagree,reesles
27,2118,truth_conditions,color,15,generic,70,purple feathers,Disagree,kweps
27,1110,truth_conditions,accidental,16,generic,30,cracked claws,Disagree,sapers
27,1289,truth_conditions,vague,17,generic,70,smooth feathers,Disagree,dorbs
27,1684,truth_conditions,accidental,18,generic,70,swollen ears,Disagree,taifels
27,1332,truth_conditions,accidental,19,generic,50,itchy tails,Disagree,ackles
27,2017,truth_conditions,color,20,generic,90,orange ears,Agree,pangolins
27,1417,truth_conditions,part,21,generic,30,teeth,Disagree,trufts
27,1242,truth_conditions,disease,22,generic,10,worn-out claws,Disagree,kazzes
27,1515,truth_conditions,vague,23,generic,50,long teeth,Disagree,thups
27,1114,truth_conditions,part,24,generic,50,fur,Disagree,blins
28,16219,truth_conditions,accidental,0,generic,50,sore teeth,Agree,grinks
28,8398,truth_conditions,vague,1,generic,70,long tails,Agree,frams
28,5480,truth_conditions,accidental,2,generic,70,wet fur,Agree,wugs
28,24691,truth_conditions,disease,3,generic,90,infected ears,Disagree,krivels
28,7601,truth_conditions,disease,4,generic,30,burned skin,Disagree,ackles
28,5201,truth_conditions,vague,5,generic,10,smooth feathers,Disagree,dorbs
28,5737,truth_conditions,color,6,generic,90,blue claws,Agree,pangolins
28,8144,truth_conditions,part,7,generic,90,teeth,Agree,plovs
28,6673,truth_conditions,vague,8,generic,50,long teeth,Agree,blins
28,5624,truth_conditions,disease,9,generic,50,broken legs,Agree,ollers
28,4762,truth_conditions,color,10,generic,30,orange tails,Disagree,zoovs
28,5657,truth_conditions,disease,11,generic,10,torn feathers,Disagree,sapers
28,6040,truth_conditions,accidental,12,generic,10,dusty skin,Disagree,elleps
28,4904,truth_conditions,part,13,generic,70,fur,Agree,cheebas
28,6497,truth_conditions,disease,14,generic,70,fungus-covered fur,Agree,kweps
28,8913,truth_conditions,color,15,generic,10,yellow fur,Disagree,zorbs
28,6153,truth_conditions,vague,16,generic,90,curly fur,Agree,daiths
28,7898,truth_conditions,color,17,generic,70,violet skin,Agree,moxes
28,6640,truth_conditions,part,18,generic,50,skin,Agree,trufts
28,4344,truth_conditions,accidental,19,generic,90,cracked claws,Agree,feps
28,4081,truth_conditions,accidental,20,generic,30,swollen ears,Disagree,morseths
28,4113,truth_conditions,vague,21,generic,30,small ears,Disagree,glippets
28,5944,truth_conditions,part,22,generic,10,feathers,Disagree,luzaks
28,7712,truth_conditions,part,23,generic,30,claws,Disagree,reesles
28,8345,truth_conditions,color,24,generic,50,pink teeth,Disagree,taifels
29,131652,truth_conditions,accidental,0,generic,70,wet fur,Agree,frams
29,10439,truth_conditions,part,1,generic,10,tails,Disagree,ackles
29,5956,truth_conditions,accidental,2,generic,10,dusty skin,Disagree,pangolins
29,2940,truth_conditions,accidental,3,generic,90,swollen ears,Agree,taifels
29,7581,truth_conditions,color,4,generic,10,pink teeth,Disagree,thups
29,2832,truth_conditions,disease,5,generic,90,burned skin,Agree,zoovs
29,2811,truth_conditions,accidental,6,generic,50,sore legs,Agree,lorches
29,2153,truth_conditions,part,7,generic,90,claws,Agree,daiths
29,5747,truth_conditions,vague,8,generic,30,curly fur,Agree,zorbs
29,2583,truth_conditions,disease,9,generic,70,worn-out claws,Agree,cheebas
29,2031,truth_conditions,vague,10,generic,10,small ears,Disagree,feps
29,3013,truth_conditions,disease,11,generic,30,torn feathers,Disagree,ollers
29,2067,truth_conditions,color,12,generic,90,blue claws,Agree,plovs
29,3266,truth_conditions,vague,13,generic,70,long legs,Agree,sapers
29,3357,truth_conditions,part,14,generic,30,teeth,Disagree,glippets
29,2340,truth_conditions,part,15,generic,50,legs,Agree,wugs
29,2051,truth_conditions,disease,16,generic,50,torn tails,Agree,javs
29,1785,truth_conditions,vague,17,generic,50,big claws,Agree,crullets
29,2869,truth_conditions,accidental,18,generic,30,itchy tails,Disagree,stups
29,1660,truth_conditions,color,19,generic,50,silver legs,Agree,elleps
29,2604,truth_conditions,color,20,generic,30,yellow fur,Disagree,krivels
29,2563,truth_conditions,disease,21,generic,10,broken legs,Disagree,moxes
29,2454,truth_conditions,part,22,generic,70,ears,Agree,reesles
29,2226,truth_conditions,vague,23,generic,90,smooth feathers,Agree,kazzes
29,2855,truth_conditions,color,24,generic,70,orange ears,Agree,dorbs
30,15742,truth_conditions,accidental,0,generic,50,itchy tails,Agree,wugs
30,3673,truth_conditions,color,1,generic,10,purple feathers,Disagree,grinks
30,2685,truth_conditions,disease,2,generic,10,torn feathers,Disagree,kazzes
30,2128,truth_conditions,part,3,generic,50,skin,Agree,feps
30,2081,truth_conditions,color,4,generic,90,violet skin,Disagree,trufts
30,1692,truth_conditions,disease,5,generic,30,infected ears,Agree,lorches
30,1425,truth_conditions,part,6,generic,70,ears,Agree,daiths
30,2006,truth_conditions,disease,7,generic,90,worn-out claws,Agree,morseths
30,1445,truth_conditions,vague,8,generic,90,curly fur,Agree,plovs
30,1351,truth_conditions,accidental,9,generic,10,sore legs,Agree,sapers
30,3048,truth_conditions,disease,10,generic,50,torn tails,Disagree,reesles
30,2940,truth_conditions,color,11,generic,50,orange tails,Disagree,taifels
30,2447,truth_conditions,disease,12,generic,70,rotten teeth,Disagree,zoovs
30,2403,truth_conditions,vague,13,generic,30,long teeth,Agree,zorbs
30,2907,truth_conditions,accidental,14,generic,90,swollen ears,Disagree,krivels
30,2214,truth_conditions,vague,15,generic,70,smooth feathers,Agree,moxes
30,2719,truth_conditions,vague,16,generic,50,long legs,Agree,crullets
30,3263,truth_conditions,accidental,17,generic,30,muddy feathers,Disagree,javs
30,2448,truth_conditions,color,18,generic,70,silver legs,Disagree,blins
30,3211,truth_conditions,part,19,generic,90,tails,Agree,pangolins
30,2855,truth_conditions,accidental,20,generic,70,dusty skin,Agree,elleps
30,1862,truth_conditions,part,21,generic,10,teeth,Disagree,frams
30,2405,truth_conditions,part,22,generic,30,feathers,Agree,luzaks
30,2864,truth_conditions,color,23,generic,30,yellow fur,Agree,cheebas
30,2968,truth_conditions,vague,24,generic,10,long tails,Disagree,kweps
31,7889,truth_conditions,part,0,generic,50,fur,Disagree,blins
31,3748,truth_conditions,color,1,generic,30,purple feathers,Disagree,glippets
31,3862,truth_conditions,vague,2,generic,10,long legs,Disagree,morseths
31,4361,truth_conditions,vague,3,generic,90,big claws,Agree,luzaks
31,2645,truth_conditions,color,4,generic,50,silver legs,Disagree,stups
31,5231,truth_conditions,disease,5,generic,70,torn feathers,Disagree,ollers
31,3496,truth_conditions,disease,6,generic,30,worn-out claws,Disagree,taifels
31,4624,truth_conditions,vague,7,generic,30,rough skin,Disagree,trufts
31,2744,truth_conditions,part,8,generic,10,legs,Disagree,pangolins
31,2822,truth_conditions,color,9,generic,70,blue claws,Disagree,frams
31,2927,truth_conditions,color,10,generic,10,orange ears,Disagree,crullets
31,2517,truth_conditions,part,11,generic,30,claws,Disagree,thups
31,2765,truth_conditions,vague,12,generic,70,small ears,Disagree,kweps
31,2427,truth_conditions,accidental,13,generic,10,swollen ears,Disagree,krivels
31,3262,truth_conditions,accidental,14,generic,90,dusty skin,Agree,sapers
31,2847,truth_conditions,color,15,generic,90,yellow fur,Agree,lorches
31,2663,truth_conditions,disease,16,generic,10,fungus-covered fur,Disagree,wugs
31,2837,truth_conditions,accidental,17,generic,50,wet fur,Disagree,ackles
31,2907,truth_conditions,part,18,generic,90,ears,Agree,javs
31,3141,truth_conditions,vague,19,generic,50,long teeth,Disagree,feps
31,2996,truth_conditions,accidental,20,generic,70,sore teeth,Disagree,elleps
31,2924,truth_conditions,disease,21,generic,90,infected ears,Agree,kazzes
31,2248,truth_conditions,part,22,generic,70,teeth,Disagree,moxes
31,2308,truth_conditions,disease,23,generic,50,broken legs,Disagree,grinks
31,2390,truth_conditions,accidental,24,generic,30,sore legs,Disagree,plovs
32,32115,truth_conditions,disease,0,generic,10,torn tails,Agree,zoovs
32,14185,truth_conditions,vague,1,generic,30,big claws,Disagree,reesles
32,8495,truth_conditions,part,2,generic,70,legs,Agree,taifels
32,5753,truth_conditions,part,3,generic,50,tails,Agree,kweps
32,4656,truth_conditions,accidental,4,generic,90,cracked claws,Agree,pangolins
32,10664,truth_conditions,disease,5,generic,30,worn-out claws,Agree,crullets
32,4271,truth_conditions,accidental,6,generic,30,muddy feathers,Agree,grinks
32,5960,truth_conditions,accidental,7,generic,70,dusty skin,Agree,javs
32,4975,truth_conditions,vague,8,generic,90,rough skin,Agree,frams
32,4832,truth_conditions,color,9,generic,10,silver legs,Disagree,ollers
32,4151,truth_conditions,color,10,generic,90,yellow fur,Agree,daiths
32,4336,truth_conditions,disease,11,generic,90,fungus-covered fur,Agree,morseths
32,4392,truth_conditions,accidental,12,generic,10,swollen ears,Agree,krivels
32,3760,truth_conditions,vague,13,generic,70,long legs,Agree,trufts
32,3784,truth_conditions,color,14,generic,50,pink teeth,Agree,luzaks
32,3927,truth_conditions,disease,15,generic,70,broken legs,Agree,sapers
32,3128,truth_conditions,color,16,generic,30,violet skin,Disagree,plovs
32,3432,truth_conditions,accidental,17,generic,50,sore teeth,Agree,glippets
32,2760,truth_conditions,color,18,generic,70,purple feathers,Agree,mooks
32,18040,truth_conditions,part,19,generic,10,skin,Disagree,wugs
32,6495,truth_conditions,part,20,generic,90,teeth,Agree,feps
32,3800,truth_conditions,part,21,generic,30,claws,Disagree,thups
32,14712,truth_conditions,vague,22,generic,10,curly fur,Disagree,elleps
32,2656,truth_conditions,disease,23,generic,50,rotten teeth,Disagree,moxes
32,3240,truth_conditions,vague,24,generic,50,long teeth,Disagree,cheebas
33,28733,truth_conditions,disease,0,generic,90,torn feathers,Disagree,wugs
33,5482,truth_conditions,disease,1,generic,30,broken legs,Disagree,trufts
33,9015,truth_conditions,part,2,generic,90,fur,Disagree,feps
33,5384,truth_conditions,vague,3,generic,30,curly fur,Disagree,ollers
33,4233,truth_conditions,vague,4,generic,70,rough skin,Disagree,sapers
33,4100,truth_conditions,disease,5,generic,70,fungus-covered fur,Disagree,thups
33,4033,truth_conditions,part,6,generic,70,feathers,Disagree,dorbs
33,3993,truth_conditions,disease,7,generic,50,infected ears,Disagree,cheebas
33,4017,truth_conditions,color,8,generic,90,yellow fur,Disagree,grinks
33,4046,truth_conditions,color,9,generic,30,silver legs,Disagree,kweps
33,4088,truth_conditions,vague,10,generic,50,smooth feathers,Disagree,javs
33,3633,truth_conditions,vague,11,generic,10,long legs,Disagree,zorbs
33,3690,truth_conditions,color,12,generic,70,violet skin,Disagree,morseths
33,3160,truth_conditions,part,13,generic,50,legs,Disagree,mooks
33,3759,truth_conditions,accidental,14,generic,30,sore teeth,Disagree,taifels
33,3570,truth_conditions,color,15,generic,50,purple feathers,Disagree,glippets
33,3558,truth_conditions,accidental,16,generic,10,dusty skin,Disagree,moxes
33,2602,truth_conditions,part,17,generic,30,tails,Disagree,luzaks
33,3110,truth_conditions,disease,18,generic,10,rotten teeth,Disagree,plovs
33,3173,truth_conditions,accidental,19,generic,50,itchy tails,Disagree,reesles
33,3050,truth_conditions,part,20,generic,10,claws,Disagree,crullets
33,2758,truth_conditions,accidental,21,generic,70,wet fur,Disagree,lorches
33,2845,truth_conditions,color,22,generic,10,orange tails,Disagree,blins
33,3280,truth_conditions,vague,23,generic,90,big claws,Disagree,krivels
33,2907,truth_conditions,accidental,24,generic,90,swollen ears,Disagree,daiths
34,5498,truth_conditions,color,0,generic,30,violet skin,Disagree,lorches
34,4636,truth_conditions,vague,1,generic,50,curly fur,Agree,wugs
34,4126,truth_conditions,vague,2,generic,70,smooth feathers,Agree,taifels
34,3410,truth_conditions,vague,3,generic,90,big claws,Agree,dorbs
34,6250,truth_conditions,disease,4,generic,50,infected ears,Disagree,frams
34,3751,truth_conditions,part,5,generic,70,legs,Agree,kweps
34,3823,truth_conditions,accidental,6,generic,10,cracked claws,Disagree,glippets
34,5520,truth_conditions,disease,7,generic,70,rotten teeth,Agree,trufts
34,4703,truth_conditions,accidental,8,generic,70,sore teeth,Agree,plovs
34,4072,truth_conditions,accidental,9,generic,30,itchy tails,Disagree,stups
34,2439,truth_conditions,disease,10,generic,90,broken legs,Agree,thups
34,6048,truth_conditions,disease,11,generic,30,burned skin,Disagree,javs
34,2431,truth_conditions,color,12,generic,90,orange ears,Agree,sapers
34,3503,truth_conditions,color,13,generic,50,blue claws,Agree,grinks
34,2328,truth_conditions,color,14,generic,10,orange tails,Disagree,daiths
34,2330,truth_conditions,accidental,15,generic,90,dusty skin,Agree,crullets
34,2564,truth_conditions,part,16,generic,10,claws,Disagree,mooks
34,2895,truth_conditions,part,17,generic,50,feathers,Agree,reesles
34,2856,truth_conditions,part,18,generic,30,ears,Disagree,morseths
34,4119,truth_conditions,vague,19,generic,10,long tails,Disagree,zoovs
34,2393,truth_conditions,color,20,generic,70,purple feathers,Agree,feps
34,3551,truth_conditions,disease,21,generic,10,torn feathers,Disagree,kazzes
34,3614,truth_conditions,vague,22,generic,30,rough skin,Disagree,pangolins
34,2079,truth_conditions,part,23,generic,90,skin,Agree,cheebas
34,9524,truth_conditions,accidental,24,generic,50,wet fur,Disagree,moxes
35,5396,truth_conditions,part,0,generic,30,tails,Agree,lorches
35,2497,truth_conditions,accidental,1,generic,70,dusty skin,Disagree,sapers
35,2451,truth_conditions,accidental,2,generic,30,wet fur,Disagree,javs
35,4416,truth_conditions,vague,3,generic,50,long tails,Agree,luzaks
35,2888,truth_conditions,accidental,4,generic,10,sore legs,Disagree,ackles
35,2126,truth_conditions,disease,5,generic,50,burned skin,Disagree,feps
35,2369,truth_conditions,disease,6,generic,10,broken legs,Disagree,stups
35,2262,truth_conditions,disease,7,generic,30,fungus-covered fur,Disagree,kazzes
35,2051,truth_conditions,disease,8,generic,70,torn tails,Disagree,crullets
35,3537,truth_conditions,part,9,generic,50,fur,Disagree,zoovs
35,3500,truth_conditions,color,10,generic,10,violet skin,Agree,wugs
35,2597,truth_conditions,vague,11,generic,10,long teeth,Agree,elleps
35,3346,truth_conditions,color,12,generic,50,blue claws,Agree,pangolins
35,5370,truth_conditions,part,13,generic,70,claws,Disagree,trufts
35,3583,truth_conditions,accidental,14,generic,50,swollen ears,Disagree,thups
35,2920,truth_conditions,color,15,generic,90,orange tails,Disagree,taifels
35,3261,truth_conditions,vague,16,generic,70,big claws,Disagree,mooks
35,4007,truth_conditions,color,17,generic,70,pink teeth,Disagree,zorbs
35,7677,truth_conditions,vague,18,generic,30,rough skin,Disagree,morseths
35,2149,truth_conditions,color,19,generic,30,purple feathers,Agree,kweps
35,3404,truth_conditions,part,20,generic,90,legs,Agree,plovs
35,3054,truth_conditions,vague,21,generic,90,long legs,Agree,blins
35,3712,truth_conditions,part,22,generic,10,teeth,Disagree,dorbs
35,1968,truth_conditions,accidental,23,generic,90,itchy tails,Disagree,glippets
35,2320,truth_conditions,disease,24,generic,90,torn feathers,Disagree,reesles
36,5465,truth_conditions,color,0,generic,90,orange ears,Agree,reesles
36,1795,truth_conditions,color,1,generic,50,orange tails,Disagree,glippets
36,2134,truth_conditions,color,2,generic,30,silver legs,Disagree,daiths
36,2104,truth_conditions,part,3,generic,10,legs,Disagree,ollers
36,2151,truth_conditions,color,4,generic,10,yellow fur,Disagree,zorbs
36,1690,truth_conditions,vague,5,generic,30,curly fur,Disagree,sapers
36,2823,truth_conditions,disease,6,generic,30,worn-out claws,Disagree,pangolins
36,1503,truth_conditions,part,7,generic,70,tails,Agree,kazzes
36,2135,truth_conditions,accidental,8,generic,30,muddy feathers,Disagree,lorches
36,1383,truth_conditions,part,9,generic,90,ears,Agree,elleps
36,1639,truth_conditions,part,10,generic,30,claws,Disagree,mooks
36,1903,truth_conditions,vague,11,generic,70,long teeth,Agree,stups
36,1815,truth_conditions,vague,12,generic,50,big claws,Disagree,crullets
36,2064,truth_conditions,disease,13,generic,50,infected ears,Disagree,krivels
36,1441,truth_conditions,accidental,14,generic,50,swollen ears,Disagree,plovs
36,1680,truth_conditions,accidental,15,generic,70,sore legs,Agree,ackles
36,1528,truth_conditions,vague,16,generic,90,smooth feathers,Agree,wugs
36,1494,truth_conditions,vague,17,generic,10,long legs,Disagree,cheebas
36,1991,truth_conditions,disease,18,generic,90,torn feathers,Agree,dorbs
36,1623,truth_conditions,disease,19,generic,70,rotten teeth,Agree,frams
36,1967,truth_conditions,accidental,20,generic,90,wet fur,Agree,zoovs
36,1288,truth_conditions,disease,21,generic,10,torn tails,Disagree,grinks
36,1368,truth_conditions,part,22,generic,50,feathers,Disagree,javs
36,1872,truth_conditions,color,23,generic,70,purple feathers,Agree,trufts
36,1777,truth_conditions,accidental,24,generic,10,cracked claws,Disagree,kweps
37,5849,truth_conditions,vague,0,generic,50,big claws,Agree,pangolins
37,7920,truth_conditions,vague,1,generic,30,small ears,Disagree,zorbs
37,6839,truth_conditions,part,2,generic,70,ears,Agree,ackles
37,4711,truth_conditions,vague,3,generic,70,long teeth,Agree,feps
37,4312,truth_conditions,accidental,4,generic,50,itchy tails,Agree,plovs
37,4831,truth_conditions,accidental,5,generic,10,swollen ears,Disagree,stups
37,4456,truth_conditions,disease,6,generic,10,rotten teeth,Disagree,reesles
37,4488,truth_conditions,accidental,7,generic,90,sore legs,Agree,glippets
37,4616,truth_conditions,disease,8,generic,90,infected ears,Agree,zoovs
37,4239,truth_conditions,vague,9,generic,10,long legs,Disagree,blins
37,9080,truth_conditions,accidental,10,generic,70,dusty skin,Agree,wugs
37,5049,truth_conditions,disease,11,generic,50,fungus-covered fur,Agree,sapers
37,5887,truth_conditions,part,12,generic,10,claws,Disagree,krivels
37,8792,truth_conditions,part,13,generic,50,teeth,Agree,kweps
37,4078,truth_conditions,part,14,generic,90,skin,Agree,grinks
37,4559,truth_conditions,color,15,generic,90,purple feathers,Agree,frams
37,6007,truth_conditions,color,16,generic,30,silver legs,Disagree,crullets
37,3808,truth_conditions,vague,17,generic,90,smooth feathers,Agree,dorbs
37,4426,truth_conditions,color,18,generic,70,violet skin,Agree,moxes
37,4567,truth_conditions,disease,19,generic,30,burned skin,Disagree,javs
37,5190,truth_conditions,accidental,20,generic,30,wet fur,Disagree,cheebas
37,3888,truth_conditions,color,21,generic,50,blue claws,Agree,luzaks
37,3207,truth_conditions,color,22,generic,10,orange ears,Disagree,thups
37,3770,truth_conditions,disease,23,generic,70,torn feathers,Agree,daiths
37,3406,truth_conditions,part,24,generic,30,tails,Disagree,elleps
38,11804,truth_conditions,disease,0,generic,70,broken legs,Agree,pangolins
38,8817,truth_conditions,disease,1,generic,10,burned skin,Disagree,thups
38,2824,truth_conditions,color,2,generic,30,orange tails,Agree,mooks
38,15959,truth_conditions,color,3,generic,10,pink teeth,Agree,wugs
38,1672,truth_conditions,accidental,4,generic,90,swollen ears,Agree,daiths
38,2489,truth_conditions,disease,5,generic,30,fungus-covered fur,Agree,kazzes
38,2889,truth_conditions,vague,6,generic,90,big claws,Agree,reesles
38,28048,truth_conditions,part,7,generic,30,ears,Agree,crullets
38,2453,truth_conditions,vague,8,generic,50,long legs,Agree,glippets
38,3600,truth_conditions,disease,9,generic,50,worn-out claws,Agree,taifels
38,1970,truth_conditions,part,10,generic,50,teeth,Agree,trufts
38,3869,truth_conditions,vague,11,generic,30,smooth feathers,Agree,krivels
38,1568,truth_conditions,accidental,12,generic,30,muddy feathers,Agree,dorbs
38,1336,truth_conditions,color,13,generic,70,purple feathers,Agree,javs
38,3458,truth_conditions,part,14,generic,10,legs,Agree,kweps
38,1326,truth_conditions,disease,15,generic,90,torn tails,Agree,ollers
38,1672,truth_conditions,vague,16,generic,70,curly fur,Agree,plovs
38,2928,truth_conditions,vague,17,generic,10,rough skin,Agree,feps
38,1735,truth_conditions,color,18,generic,90,silver legs,Agree,moxes
38,927,truth_conditions,color,19,generic,50,violet skin,Agree,zoovs
38,1375,truth_conditions,accidental,20,generic,50,wet fur,Agree,zorbs
38,3736,truth_conditions,accidental,21,generic,10,dusty skin,Agree,stups
38,1751,truth_conditions,part,22,generic,90,claws,Agree,lorches
38,1911,truth_conditions,part,23,generic,70,skin,Agree,ackles
38,1559,truth_conditions,accidental,24,generic,70,sore teeth,Agree,luzaks
39,3184,truth_conditions,color,0,generic,90,pink teeth,Agree,dorbs
39,1372,truth_conditions,part,1,generic,70,fur,Agree,daiths
39,1238,truth_conditions,accidental,2,generic,70,muddy feathers,Disagree,trufts
39,924,truth_conditions,disease,3,generic,50,rotten teeth,Disagree,glippets
39,888,truth_conditions,accidental,4,generic,10,cracked claws,Disagree,stups
39,1223,truth_conditions,color,5,generic,10,blue claws,Agree,ollers
39,852,truth_conditions,vague,6,generic,70,rough skin,Agree,reesles
39,1372,truth_conditions,part,7,generic,10,legs,Disagree,javs
39,752,truth_conditions,part,8,generic,50,tails,Agree,blins
39,912,truth_conditions,disease,9,generic,70,burned skin,Agree,frams
39,762,truth_conditions,accidental,10,generic,90,dusty skin,Agree,feps
39,940,truth_conditions,vague,11,generic,90,long tails,Disagree,zorbs
39,807,truth_conditions,disease,12,generic,10,broken legs,Agree,cheebas
39,910,truth_conditions,part,13,generic,30,teeth,Agree,mooks
39,864,truth_conditions,color,14,generic,30,violet skin,Agree,moxes
39,764,truth_conditions,accidental,15,generic,30,itchy tails,Agree,pangolins
39,1011,truth_conditions,vague,16,generic,50,smooth feathers,Disagree,luzaks
39,636,truth_conditions,accidental,17,generic,50,sore teeth,Agree,kweps
39,1638,truth_conditions,vague,18,generic,30,long legs,Disagree,plovs
39,738,truth_conditions,disease,19,generic,30,torn tails,Agree,kazzes
39,799,truth_conditions,disease,20,generic,90,torn feathers,Agree,wugs
39,836,truth_conditions,color,21,generic,70,orange ears,Disagree,krivels
39,911,truth_conditions,vague,22,generic,10,long teeth,Agree,taifels
39,688,truth_conditions,part,23,generic,90,ears,Agree,morseths
39,1327,truth_conditions,color,24,generic,50,yellow fur,Agree,grinks
